date;JPY;AUD;INR
17/09/2018;-0,001875754;-0,004046047;0,009057734
14/09/2018;0,001250112;0,005854491;-0,00453081
13/09/2018;0,005914526;-0,003620165;0
12/09/2018;-0,003320026;-0,006998909;-0,007091597
11/09/2018;0,004489144;-0,000562035;0,003272423
10/09/2018;0,00126058;-0,001125018;0,010003287
7/09/2018;0,002164698;0,013000812;-0,003495597
6/09/2018;-0,007018204;-0,000972695;0,003130437
5/09/2018;0,001076523;-0,002087538;0,002616205
4/09/2018;0,003056457;0,00500279;0,004972173
3/09/2018;0,000360198;-0,003471502;0,003147323
31/08/2018;0,00045043;0,010240887;0,003685855
30/08/2018;-0,006287634;0,006587097;0,002016593
29/08/2018;0,004397189;0,003686263;0,006929788
28/08/2018;0,000989787;0,001770032;-0,00078423
27/08/2018;-0,001439367;-0,002997277;0,003586813
24/08/2018;-0,000449378;-0,011113512;-0,002945216
23/08/2018;0,006581047;0,013702599;0,004144639
22/08/2018;0,002263776;0,002718132;0
21/08/2018;0,002178057;-0,003807456;0
20/08/2018;-0,003898994;-0,003685256;-0,004750603
17/08/2018;-0,003613373;-0,007136026;0
16/08/2018;0,001443783;-0,003034485;0,00373
15/08/2018;-0,003695529;0,00055241;0
14/08/2018;0,004056801;0,003720806;-0,000534935
13/08/2018;-0,001173656;0,004391992;0,015835314
10/08/2018;-0,002253167;0,009676396;0,0022179
9/08/2018;0,000900658;0,00783576;0,000782164
8/08/2018;-0,003597773;-0,00134662;-0,000818563
7/08/2018;-0,000179549;-0,00459212;-0,002980195
6/08/2018;0,001347406;0,002298696;0,004072733
3/08/2018;-0,003678619;-0,005960462;-0,001456452
2/08/2018;-0,000626707;0,005960462;0,004065888
1/08/2018;-0,001162843;0,002697601;-0,001698075
31/07/2018;0,007357593;-0,002292496;-0,0019311
30/07/2018;-9,01E-05;-0,000945499;0,000254837
27/07/2018;-0,001619579;-0,003112948;-3,64E-05
26/07/2018;0,002250125;0,010517896;-0,001764989
25/07/2018;-0,001980377;-0,00430166;-0,002340748
24/07/2018;-0,001348012;-0,005674157;0,001233583
23/07/2018;-0,000538696;0,004595845;0,000198967
20/07/2018;-0,009469429;-0,007309183;-0,002954289
19/07/2018;-0,003461593;0,0050139;0,006246616
18/07/2018;-0,000177195;-0,001217286;0,002353308
17/07/2018;0,005240497;0,004051869;-0,001569001
16/07/2018;-0,000801175;0,000673718;0,000564557
13/07/2018;-0,001511582;-0,002157498;-0,000601016
12/07/2018;0,004809414;-0,005685679;-0,002931334
11/07/2018;0,009057952;0,012546539;-0,000709334
10/07/2018;0,001352265;0,001071955;0,001473012
9/07/2018;0,003433945;-0,004967453;-0,002308161
6/07/2018;-0,001537696;-0,00580416;-0,000960647
5/07/2018;0,001356668;-0,000135382;0,002923989
4/07/2018;-0,00090465;0;0,002476017
3/07/2018;-0,002799225;-0,006247474;-0,003277224
2/07/2018;0,001263196;0,008816605;0,00479061
29/06/2018;0,002440679;-0,007183063;-0,004699034
28/06/2018;0,002083806;-0,001633542;0,002309603
27/06/2018;0,001815542;0,007330018;0,005588643
26/06/2018;0,002638404;0,002701244;0,001852229
25/06/2018;-0,001820334;0,003500744;0,004302822
22/06/2018;-0,000181851;-0,008232721;-0,002189765
21/06/2018;-0,003358297;-0,001491829;-0,00139647
20/06/2018;0,002722078;0,001762832;-0,004525836
19/06/2018;-0,004442236;0,005674157;0,005810517
18/06/2018;-0,00099453;0,002556342;-0,000422039
15/06/2018;0,000271137;0,004825747;0,005694131
14/06/2018;0,002624792;0,013283936;-0,000184809
13/06/2018;-0,00027185;-0,000660022;0,002257002
12/06/2018;0,003085302;0,004742467;0,000945754
11/06/2018;0,00437199;-0,00105194;-0,001185756
8/06/2018;-0,001368301;0,003021349;0,005515311
7/06/2018;-0,004366025;0,005624238;0,003168733
6/06/2018;0,003545942;-0,006674107;-0,003374264
5/06/2018;-0,000273212;0,004192878;0,000558607
4/06/2018;0,002552882;-0,010383217;0,000745295
1/06/2018;0,006594638;-0,000132127;-0,0049651
31/05/2018;-0,000826712;0,00092452;-0,000591845
30/05/2018;0,001286292;-0,009283886;-0,006448979
29/05/2018;-0,005958128;0,005448156;0,006558719
28/05/2018;9,14E-05;0,000265006;-0,005066575
25/05/2018;0,001371931;0,003702728;-0,008429606
24/05/2018;-0,007477011;-0,002114166;-0,00115231
23/05/2018;-0,00742152;0,002114166;0,005533831
22/05/2018;-0,001351656;0,000791661;-0,001138284
21/05/2018;0,002434298;-0,009408404;0,001688062
18/05/2018;9,03E-05;0;0,004587857
17/05/2018;0,003345846;0,000665469;-0,001439194
16/05/2018;0,000453001;-0,005871381;-0,004598893
15/05/2018;0,006272463;0,007200991;0,008737544
14/05/2018;0,002465192;0,002256289;0,002706763
11/05/2018;-9,14E-05;-0,00145937;0,000203489
10/05/2018;-0,003103042;-0,009203133;0,000650847
9/05/2018;0,0055741;-0,00107253;0,00288338
8/05/2018;0,000366603;0,008282174;-0,000894037
7/05/2018;-0,000274964;0,002922425;0,004048918
4/05/2018;-0,00064129;-0,000928936;0,003388417
3/05/2018;-0,005935277;-0,005191359;-0,000280557
2/05/2018;-0,000182066;-0,000400454;1,80E-05
1/05/2018;0,004744534;0,005326244;0
30/04/2018;0,002655801;0,006750075;0
27/04/2018;-0,002289903;-0,003567893;-0,001404626
26/04/2018;-0,00118868;0,001455123;-0,002095025
25/04/2018;0,005589934;0,005142077;0,00761544
24/04/2018;0,001011355;0,000131501;-0,001392365
23/04/2018;0,009705673;0,008771412;0,005618946
20/04/2018;0,0026973;0,007531525;0,004738357
19/04/2018;0,001304753;0,006961482;0,002015861
18/04/2018;0,002147226;-0,002315114;0,00026655
17/04/2018;-0,001120867;0,001929633;0,002325804
16/04/2018;-0,002144823;-0,002187199;0,004304399
13/04/2018;0,000186324;-0,001288826;-0,00069136
12/04/2018;0,005043911;0,000128957;-0,000802665
11/04/2018;-0,003831959;0,000773395;0,00485338
10/04/2018;0,00401926;-0,008280549;-0,000538379
9/04/2018;-0,001497427;-0,001690398;0,000789208
6/04/2018;-0,004292653;0;0,000210869
5/04/2018;0,005696425;0,00415585;-0,00282533
4/04/2018;0,001593327;-0,004025718;0,002075947
3/04/2018;0,006776497;-0,002866825;-0,002554755
2/04/2018;-0,003676301;0,002085778;0
30/03/2018;-0,001410371;-0,000130234;0
29/03/2018;-0,00393849;-0,00208605;0
28/03/2018;0,014232768;0,002216284;0,003188692
27/03/2018;-0,000664294;0,008945415;0,001578897
26/03/2018;0,006376419;-0,006344295;-0,002251289
23/03/2018;-0,005142379;-0,000779626;-0,001421766
22/03/2018;-0,007287213;0,009315632;-0,00155471
21/03/2018;-0,004515955;-0,010616361;0,000173308
20/03/2018;0,00404459;0,004545167;0,000286868
19/03/2018;0,000848616;-0,000648046;0,003650551
16/03/2018;-0,003108079;0,010960074;0,000135519
15/03/2018;0,000188094;0,01007983;0,001521227
14/03/2018;-0,002442462;-0,002160514;-0,000925034
13/03/2018;0,001502348;0,001652578;-0,002308848
12/03/2018;-0,003751646;-0,003690276;-0,001881613
9/03/2018;0,00553862;-0,007036426;0,000268585
8/03/2018;0,001507301;0,004611254;0,003980435
7/03/2018;-0,000565504;0,000511051;-0,001079728
6/03/2018;-0,000659351;-0,008208331;-0,00236332
5/03/2018;0,004246291;-0,000644122;-0,000805972
2/03/2018;-0,004622868;-0,000515597;0
1/03/2018;-0,004133014;0,000773296;-0,000191802
28/02/2018;-0,006074501;0,003472449;0,004497845
27/02/2018;0,003733786;0,00843779;0,001388032
26/02/2018;0,000374146;-0,001528857;0,001023751
23/02/2018;0,001310616;0,000382434;-0,004874649
22/02/2018;-0,00960246;-0,005367425;0,004198207
21/02/2018;0,004183912;0,010072119;-0,00027014
20/02/2018;0,006918502;0,003798435;0,008914442
19/02/2018;0,003571432;-0,001011506;0
16/02/2018;0,000753509;0,005047329;0,004760985
15/02/2018;-0,00825753;-0,002394305;-0,002753208
14/02/2018;-0,007540882;-0,008489123;-0,003524961
13/02/2018;-0,007760571;0,000381655;0
12/02/2018;-0,001287593;-0,006252014;-0,001320799
9/02/2018;0,000551623;-0,004104148;0,002195039
8/02/2018;-0,00541112;0,005383248;-0,000446549
7/02/2018;-0,002101513;0,010553852;0,000544599
6/02/2018;0,004299115;-0,0035479;0,002883531
5/02/2018;-0,009851398;0,006705067;0
2/02/2018;0,007013737;0,013525566;0,000663609
1/02/2018;0,001921406;0,001988319;0,006836546
31/01/2018;0,00376199;0,003470074;-0,000372652
30/01/2018;-0,001653348;0,001359956;0,000353781
29/01/2018;0,003493614;0,001974822;0,000707937
26/01/2018;-0,007615065;-0,010411596;0
25/01/2018;0,001738097;0,004475393;-0,002357843
24/01/2018;-0,009930387;-0,007720123;-0,001352463
23/01/2018;-0,005514637;0,002122745;-0,001430489
22/01/2018;0,001353241;-0,002747941;0,000391497
19/01/2018;-0,003064722;0,000750188;-0,000234916
18/01/2018;-0,001618705;-0,003882041;-0,000469667
17/01/2018;0,007576477;-0,001129873;-0,002384071
16/01/2018;-0,000814517;0,000502323;0,008625137
15/01/2018;-0,004693149;-0,006044597;-0,002142838
12/01/2018;-0,001799209;-0,003162758;-0,000570335
11/01/2018;-0,001616525;-0,006228174;0,0010608
10/01/2018;-0,010799337;-0,002425481;-0,001864686
9/01/2018;-0,003898295;0,002297971;0,003320204
8/01/2018;0,000353763;0,002801479;0,002107565
5/01/2018;0,00265722;0;-0,0006105
4/01/2018;0,002130872;-0,003566883;-0,001969357
3/01/2018;0,001957296;-0,00076599;0,000847136
2/01/2018;-0,003023299;-0,003197956;-0,003048222
1/01/2018;-0,000532576;0,000512361;-0,0030781
29/12/2017;-0,001596028;-0,001922708;-0,003262182
28/12/2017;-0,004243663;-0,003341476;-0,001130759
27/12/2017;0,001059229;-0,005162634;0,001149485
26/12/2017;-0,000264912;-0,001424409;0,000566651
25/12/2017;-0,000264842;-0,00103721;0
22/12/2017;-0,000353014;-0,000908442;-0,000312244
21/12/2017;-0,000617475;-0,004554631;-0,00080046
20/12/2017;0,004507498;-0,000521853;0,00122982
19/12/2017;0,003016326;0,000130489;-0,003118425
18/12/2017;-0,000444148;-0,002351405;0,002962272
15/12/2017;0,00186675;0,002612332;-0,00467327
14/12/2017;-0,001333748;-0,003790111;-0,001475327
13/12/2017;-0,008934555;-0,010398251;0,000698568
12/12/2017;-8,81E-05;-0,004242913;0,000388304
11/12/2017;0,000704722;-0,002261391;-0,001358406
8/12/2017;0,003442648;0,000266312;-0,001743815
7/12/2017;0,007099151;0,007031538;0,000793252
6/12/2017;-0,002756905;0,005668725;0,002075967
5/12/2017;0,001688814;-0,001183821;0,000175522
4/12/2017;0,002137324;0,001972258;-0,001321095
1/12/2017;-0,003293136;-0,006192786;0
30/11/2017;0,005435038;0,000528541;0,002155635
29/11/2017;0,004028473;0,003297069;-0,001418459
28/11/2017;0,003504519;0,000921235;-0,001414899
27/11/2017;-0,003952929;0,001971221;-0,003057219
24/11/2017;0,002783391;0,001049731;0,001933863
23/11/2017;0;-0,001049731;-0,005405419
22/11/2017;-0,010998457;-0,005133279;0,00048067
21/11/2017;-0,001510641;-0,003701749;-0,00301884
20/11/2017;0,00462799;0,001852588;0,001152915
17/11/2017;-0,008527321;0,003167901;-0,004718528
16/11/2017;0,001593344;0,000131778;0,001723709
15/11/2017;-0,005125044;0,005519068;-0,003195319
14/11/2017;-0,001409195;-0,001048905;-0,00015285
13/11/2017;0,000792428;0,004972531;0,004000122
10/11/2017;0,000528634;0,002477024;0,003458615
9/11/2017;-0,003518962;-0,000260451;-0,000230947
8/11/2017;-0,001228717;-0,004307257;-0,001115492
7/11/2017;0,002634816;0,005998975;0,005396667
6/11/2017;-0,003160947;-0,005345166;0,002050648
3/11/2017;-8,77E-05;0,008201569;-0,000987931
2/11/2017;-0,000876194;-0,004808639;0,000213608
1/11/2017;0,004740594;-0,002608924;-0,002299301
31/10/2017;0,004056085;0,004171018;-0,001620403
30/10/2017;-0,004320042;-0,001431826;-0,00306079
27/10/2017;-0,002723481;-0,002216862;0,00350344
26/10/2017;0,002107853;0,005727691;-0,001156337
25/10/2017;-0,001405729;0,009302393;-0,00261609
24/10/2017;0,004134964;0,0039787;0,000768728
23/10/2017;-0,000793126;0,001280082;-0,000346001
20/10/2017;0,008670319;0,007773215;0
19/10/2017;-0,00354799;-0,004070217;0
18/10/2017;0,006573711;0;0,000230654
17/10/2017;8,91E-05;0,000637064;0,004701539
16/10/2017;0,003303427;0,004574922;-0,003221012
13/10/2017;-0,004105316;-0,00853128;-0,002441234
12/10/2017;-0,00195747;-0,004100467;-0,000806281
11/10/2017;0,000444543;-0,001284852;-0,00220512
10/10/2017;-0,002043265;-0,00321937;-0,001146641
9/10/2017;0,000266276;0,001804124;-0,00015299
6/10/2017;-0,001507961;0,003598513;0,003466373
5/10/2017;0,000531962;0,008940034;0,002036074
4/10/2017;-0,000797837;-0,003694036;-0,007509038
3/10/2017;0,000709157;-0,001149205;0,003422644
2/10/2017;0,00230824;0,00089394;0
29/09/2017;0,001512119;0,002804336;-0,00355546
28/09/2017;-0,004440899;-0,000891436;-0,003048379
27/09/2017;0,00533145;0,0047029;0,004021242
26/09/2017;0,004554189;0,006446335;0,004939984
25/09/2017;-0,002324335;0,003144854;0,005023152
22/09/2017;-0,004365846;-0,0041533;0
21/09/2017;0,002314198;0,012782129;0,008135329
20/09/2017;0,00562979;-0,002618292;-0,000895801
19/09/2017;0,000179244;-0,006513049;0,002978215
18/09/2017;0,006654701;0,005513798;0,000876627
15/09/2017;0,005337689;0,000374836;-0,000642727
14/09/2017;-0,002265212;-0,002376338;0,001951296
13/09/2017;0,002900392;0,004123717;-0,000721643
12/09/2017;0,007105149;0,001246261;0,001756594
11/09/2017;0,014270831;0,003853569;0,002251823
8/09/2017;-0,00564059;-0,001614205;-0,004067749
7/09/2017;-0,007074959;-0,005857809;-0,000916088
6/09/2017;0,003760955;-0,000500125;-0,000428884
5/09/2017;-0,008328424;-0,00652449;0,001305938
4/09/2017;-0,004818848;0,003894722;0,000312305
1/09/2017;0,002451983;-0,00351715;0,001933775
31/08/2017;-0,002361276;-0,005299028;-0,001327626
30/08/2017;0,004819286;0,005802236;-0,00048901
29/08/2017;0,004201687;0,001508106;0,001680508
28/08/2017;-0,001006358;-0,003900603;-0,001856993
25/08/2017;-0,001827152;-0,00340974;0
24/08/2017;0,004757557;-0,00012651;-0,001267277
23/08/2017;-0,004848827;0,000885236;0,000194981
22/08/2017;0,005399235;0,003533127;-0,000564561
21/08/2017;-0,001833517;-0,001260398;-0,000118486
18/08/2017;-0,003565718;-0,005564704;-9,66E-05
17/08/2017;-0,005642534;0,005060099;0
16/08/2017;-0,004346652;-0,013209896;0,000488019
15/08/2017;0,009441741;0,003955853;0
14/08/2017;0,004021576;0,005334701;-0,000254174
11/08/2017;-9,16E-05;-0,002409793;0,000896914
10/08/2017;-0,007935464;0,001649433;0,003810309
9/08/2017;-0,002268706;0,003290726;0,003197648
8/08/2017;-0,003890175;-0,000252749;-0,002785572
7/08/2017;0,000541908;0,001263105;0,003571643
4/08/2017;0,005798693;0,003528229;-0,001747381
3/08/2017;-0,006069684;0,002261592;-0,000138152
2/08/2017;0,003256743;0,000125494;-0,005908494
1/08/2017;0,000906536;0,004257457;-0,001676185
31/07/2017;-0,003801942;-0,002001251;0,000545426
28/07/2017;-0,00522665;-0,00250721;0,000662703
27/07/2017;0,000719295;0,004758336;-0,004027132
26/07/2017;-0,006365736;-0,008530976;-0,000195728
25/07/2017;0,007085549;-0,001639241;0,000641696
24/07/2017;-0,000269991;-0,001010101;0,000331109
21/07/2017;-0,00699429;0,005291684;-0,00172895
20/07/2017;-0,000536001;-0,000754243;0,002291931
19/07/2017;-0,000892698;-0,004537442;-0,000797722
18/07/2017;-0,004984434;-0,014634097;-0,000290629
17/07/2017;0,000888257;0,003965975;-0,001436364
14/07/2017;-0,006642777;-0,012979685;1,86E-05
13/07/2017;0,000971517;-0,006879124;-0,00149166
12/07/2017;-0,006780881;-0,005223308;-0,000813118
11/07/2017;-0,00087727;-0,004198379;0,000851855
10/07/2017;0,001052816;-0,000657592;-0,000890558
7/07/2017;0,006163619;-0,001975374;-0,002801244
6/07/2017;-0,000353232;0,002238463;-5,87E-05
5/07/2017;-0,000176569;0,000394503;0,000617665
4/07/2017;-0,000882379;0,007205114;-0,002083093
3/07/2017;0,008770043;0,003648213;0,004576158
30/06/2017;0,001870241;-0,00078064;-0,000773948
29/06/2017;-0,001069138;-0,005612493;0,001199875
28/06/2017;-0,000445137;-0,007488703;0,000271139
27/06/2017;0,004370909;0,000263713;0,000252613
26/06/2017;0,005198542;-0,002243781;0
23/06/2017;-0,000449216;-0,003441433;-0,001200504
22/06/2017;-0,000449014;0,001457436;0,001123008
21/06/2017;-0,000628282;0,003568364;0,000310017
20/06/2017;-0,000717553;0,002635048;0,001163422
19/06/2017;0,005845078;0,002759347;-2,02E-05
16/06/2017;-0,000450836;-0,00552633;-0,001646974
15/06/2017;0,012244496;0,000791348;0,003725845
14/06/2017;-0,004461651;-0,006348388;-0,000699654
13/06/2017;0,00109081;0,000530574;-0,001612004
12/06/2017;-0,003359516;-0,001858243;0,00295266
9/06/2017;0,002723066;0,002653577;0,00064297
8/06/2017;0,001819506;0,000264971;-0,001887258
7/06/2017;0,003740368;-0,005712403;-0,001455407
6/06/2017;-0,009460636;-0,002534517;0,000970553
5/06/2017;0,000452796;-0,00589419;-0,001184725
2/06/2017;-0,008747858;-0,009313694;-0,000561594
1/06/2017;0,005311739;0,007565559;-0,000522526
31/05/2017;-0,000631683;0,004699572;-0,002381245
30/05/2017;-0,003781744;-0,003354582;0,002632395
29/05/2017;-0,000539084;0,001074691;0,000775555
26/05/2017;-0,004570515;0,000805261;-0,002750501
25/05/2017;0,003134378;0,00655214;-0,001816601
24/05/2017;-0,002597753;-0,003337564;-0,00231428
23/05/2017;0,004303396;-0,000133735;0,005272002
22/05/2017;0,000359454;-0,002410285;-0,001373211
19/05/2017;-0,002065096;-0,00537708;-0,003205069
18/05/2017;0,005937405;0,001750724;0,010677513
17/05/2017;-0,020451706;-0,000807646;0,001229005
16/05/2017;-0,005905442;-0,00175214;0,000254412
15/05/2017;0,003609635;-0,003513517;-0,003876264
12/05/2017;-0,004224615;-0,00108357;-0,001030413
11/05/2017;-0,003681954;-0,00162756;-0,003875896
10/05/2017;0,002628583;-0,002990758;0
9/05/2017;0,006336934;0,005701889;0,00498406
8/05/2017;0,004867912;0,004996297;-0,00108797
5/05/2017;0,002220545;-0,002022518;0,003111632
4/05/2017;-0,002575376;0,001887811;0,000409901
3/05/2017;0,006763397;0,015108249;-0,00099407
2/05/2017;0,001340303;-0,001327845;-0,000506004
1/05/2017;0,003134378;-0,005061953;0
28/04/2017;0,002065096;-0,003076308;0,001422133
27/04/2017;0,001799209;0,0012049;0,000603421
26/04/2017;-0,000270088;0,008128501;-0,002453511
25/04/2017;0,011953416;0,004766327;-0,002563905
24/04/2017;0,006214038;-0,00397036;-0,002693556
21/04/2017;-0,002106131;-0,001858243;0,000794294
20/04/2017;0,004216708;-0,003993616;-0,000271029
19/04/2017;0,00395785;0,00836825;-0,000794079
18/04/2017;-0,00441705;0,00382864;0,001762377
17/04/2017;0,002482189;-0,001318566;0,001608671
14/04/2017;-0,004133566;-0,001452433;0
13/04/2017;0,000550156;-0,006096772;-0,004026887
12/04/2017;-0,005396766;-0,003062382;0,002650747
11/04/2017;-0,011969675;0,000266667;-0,001007244
10/04/2017;-0,001351169;-0,000133324;0,004423927
7/04/2017;0,002523661;0,005982072;-0,003940577
6/04/2017;0,000993183;0,003307975;-0,005388824
5/04/2017;-0,000361272;-0,00066072;-0,002212324
4/04/2017;-0,001443783;0,005273578;0
3/04/2017;-0,004408663;0,003150849;0,002713355
31/03/2017;-0,004746774;0,00157171;-0,001058807
30/03/2017;0,007893834;0,003788131;0,000113995
29/03/2017;-0,000990144;-0,004835663;-0,002057615
28/03/2017;0,004418203;-0,001967085;0
27/03/2017;-0,006126145;0,000656125;-0,005672252
24/03/2017;0,003599068;0,00052459;-0,001756463
23/03/2017;-0,00198109;0,006664513;0,001336159
22/03/2017;-0,004935623;0,001691717;0,002486184
21/03/2017;-0,00749134;0,005187406;-0,00122474
20/03/2017;-0,001331854;-0,003498546;-0,00175794
17/03/2017;-0,005398004;-0,003380578;0,000973364
16/03/2017;-0,000617584;0,004029381;-0,004327793
15/03/2017;-0,01201084;-0,019649571;-0,001862941
14/03/2017;-0,001132256;0,001586253;-0,011893889
13/03/2017;0,000783733;-0,00383776;0
10/03/2017;-0,001392879;-0,004784698;-0,001650165
9/03/2017;0,005233331;0,002926702;0,000206871
8/03/2017;0,003240926;0,00793865;0,00043037
7/03/2017;0,000789924;-0,001186787;-0,000637241
6/03/2017;-0,001316194;0,002240528;-0,001348113
3/03/2017;-0,003239224;-0,00316456;0,001423061
2/03/2017;0,00596127;0,013771612;-0,001740352
1/03/2017;0,008476872;-0,002608584;0,002040203
28/02/2017;0,000620925;0,002087411;-0,000262374
27/02/2017;0,005159695;0,000390905;-0,001759872
24/02/2017;-0,004360795;0,005067908;0
23/02/2017;-0,006196904;-0,001556622;-0,002130165
22/02/2017;-0,003260058;-0,00364157;0,000634838
21/02/2017;0,005115101;0,001692378;0
20/02/2017;0,002301497;-0,003126631;-0,001418493
17/02/2017;-0,003538574;0,003906764;-0,000783042
16/02/2017;-0,008091513;0,002077383;0,002463055
15/02/2017;-0,00087558;-0,006114636;-0,000167381
14/02/2017;0,004561411;-0,003005949;-0,001438025
13/02/2017;0,004582313;0,004440389;0,001941748
10/02/2017;-0,000264936;-0,006405669;0,000523423
9/02/2017;0,011724088;0,002619517;-0,005055263
8/02/2017;-0,00410129;-0,002226152;-0,003286808
7/02/2017;0,005800221;0,004186296;0,002840405
6/02/2017;-0,007755778;0,002607563;-0,001486574
3/02/2017;-0,001685817;-0,002868694;-0,00081519
2/02/2017;-0,003981425;-0,00944641;-0,00148464
1/02/2017;0,003981425;-0,00013183;-0,005781063
31/01/2017;-0,008562527;-0,003963017;-0,00121491
30/01/2017;-0,011622449;-0,000529591;-0,00128693
27/01/2017;0,004964518;-0,002121173;-0,000605387
26/01/2017;0,010974167;0,004898401;0
25/01/2017;-0,004492014;0,001319784;-0,001010122
24/01/2017;0,009536496;0,000263748;-0,001026694
23/01/2017;-0,016804161;-0,003831169;0,000476548
20/01/2017;-0,002091686;0,000793861;0,000770289
19/01/2017;0,001829986;-0,007433991;0,000807606
18/01/2017;0,017864689;0,008227223;0,001690742
17/01/2017;-0,013931977;-0,011965046;-0,001984492
16/01/2017;-0,002536186;0,00333801;-0,000899808
13/01/2017;-0,002006894;-0,002402243;0,001064298
12/01/2017;-0,005996629;-0,00576216;-0,003609609
11/01/2017;-0,003114459;-0,009858949;0,002160975
10/01/2017;-0,002243314;-0,001901916;-0,000312348
9/01/2017;-0,008496082;-0,007233058;0,003544199
6/01/2017;0,014373876;0,005055001;1,77E-05
5/01/2017;-0,016337423;-0,007523461;-0,001230825
4/01/2017;-0,004255326;-0,008826426;-0,004179658
3/01/2017;0,001699958;-0,004860108;0,001501199
2/01/2017;0,005031779;0,003335189;0,004443554
30/12/2016;0,003597434;0,001524919;-0,002573058
29/12/2016;-0,00615913;-0,005834971;-0,00205369
28/12/2016;-0,00144872;0,001114051;0,002677967
27/12/2016;0,002814141;0,000973778;0,004730711
26/12/2016;-0,001962207;-0,002227172;-0,001308633
23/12/2016;-0,001788224;0,005697229;-0,002429777
22/12/2016;-8,51E-05;0,002905571;0,001121382
21/12/2016;-0,002633704;0,002897153;-0,00187562
20/12/2016;0,00655461;-0,001930503;0,002483929
19/12/2016;-0,007148358;0,008110568;0,001492144
16/12/2016;-0,002117658;0,007366013;-0,000939484
15/12/2016;0,009693129;0,006502326;0,005765835
14/12/2016;0,015932818;0,012612538;-0,001407564
13/12/2016;0,001476913;-0,00040008;0,001815387
12/12/2016;-0,002604846;-0,006423145;0
9/12/2016;0,011161609;0,001877683;0,000927489
8/12/2016;0,002370397;0,002542658;-0,004148461
7/12/2016;-0,002195005;-0,002810682;-0,003910434
6/12/2016;0,001492079;0,001473247;-0,004701742
5/12/2016;0,002990854;-0,002009512;-7,33E-05
2/12/2016;-0,005184318;-0,005648213;-0,001776362
1/12/2016;-0,00315016;-0,00405406;-0,000620178
30/11/2016;0,018339431;0,013316492;-0,003886356
29/11/2016;0,003922972;-0,000267272;-0,001746344
28/11/2016;-0,011369815;-0,005226143;0,004481127
25/11/2016;-0,000971088;-0,004713496;-0,004081192
24/11/2016;0,007172933;-0,003109581;0,002658172
23/11/2016;0,012340316;0,002299318;0,004531509
22/11/2016;0,002883404;-0,004468222;0,001319455
21/11/2016;-0,000811798;-0,004215686;0,000422593
18/11/2016;0,007148381;0,009224157;0,004560092
17/11/2016;0,009489122;0,009942309;-0,00182359
16/11/2016;-0,001099505;0,010506114;0,003058388
15/11/2016;0,007168489;-0,000661682;0,007353241
14/11/2016;0,016460129;-0,001059603;0
11/11/2016;-0,001686341;0,008839691;0,009280629
10/11/2016;0,010917756;0,002885626;0,002855856
9/11/2016;0,004838031;0,016497094;-0,002780807
8/11/2016;0,006678777;-0,004389936;-0,001762181
7/11/2016;0,012910864;-0,007142424;0,000487101
4/11/2016;0,001358564;0,001172257;-0,000674385
3/11/2016;-0,003102582;-0,002737406;0,000449539
2/11/2016;-0,008194792;-0,001175472;0
1/11/2016;-0,006412426;-0,005635294;-0,000879409
31/10/2016;0,000763505;-0,001315098;0
28/10/2016;-0,005237359;-0,001316829;-0,001328882
27/10/2016;0,007818499;0,008136528;0,00052356
26/10/2016;0,002395899;-0,000653723;0,000112227
25/10/2016;0,000383877;-0,004588066;-0,000411438
24/10/2016;0,003654202;-0,000394244;-0,000560779
21/10/2016;-0,001444044;0,002494258;0,001196709
20/10/2016;0,00491828;0,012378815;0,001985205
19/10/2016;-0,004148383;-0,007278431;-0,000749597
18/10/2016;-0,00019253;-0,004838192;-0,002432317
17/10/2016;-0,002787525;-0,001442907;0,002619664
14/10/2016;0,00452163;-0,00645291;-0,003292184
13/10/2016;-0,004809551;-0,000925253;0,00601191
12/10/2016;0,006739868;-0,003046158;0
11/10/2016;-0,000965624;0,008979329;0
10/10/2016;0,006099056;-0,003291859;-0,002269951
7/10/2016;-0,00937522;0,000395596;-0,000224913
6/10/2016;0,004338402;0,00486619;0,002872187
5/10/2016;0,00581397;-0,000262433;0,000732503
4/10/2016;0,012222103;0,007191924;-0,001803969
3/10/2016;0,002955667;-0,001434253;-0,000525545
30/09/2016;0,00316237;-0,003660135;-0,003596318
29/09/2016;0,003371013;0,007306922;0,005850602
28/09/2016;0,002585523;-0,003255423;-0,000320418
27/09/2016;0,000996214;-0,004051499;-0,001896336
26/09/2016;-0,006853764;-0,001703913;-0,000618311
23/09/2016;0,002577066;0,002620203;-0,000187519
22/09/2016;0,004376375;-0,00248903;-0,005312401
21/09/2016;-0,013662226;-0,008959217;9,40E-05
20/09/2016;-0,002259;-0,00291584;0,000709048
19/09/2016;-0,003525613;-0,005723809;-0,000261287
16/09/2016;0,001859191;0,003198723;-0,00059697
15/09/2016;-0,003226913;-0,006139902;0,001941458
14/09/2016;-0,001268355;-0,000669658;-0,000448363
13/09/2016;0,00694685;0,013573063;0
12/09/2016;-0,008213599;-0,003309727;0,003723022
9/09/2016;0,001949508;0,013435397;0,003813713
8/09/2016;0,007344693;0,003917477;0,000828376
7/09/2016;-0,002748333;0,001822917;-0,002370338
6/09/2016;-0,013726183;-0,013753573;-0,004499445
5/09/2016;-0,004726317;-0,001187727;0
2/09/2016;0,006661864;-0,002909285;-0,002018164
1/09/2016;-0,001935547;-0,004512883;-5,53E-05
31/08/2016;0,004554492;-0,001064821;-0,000989599
